"","DateTime","Depth","temp","DateTime.1","Depth.1","TOT_extc","DateTime.2","Depth.2","NIT_nit","DateTime.3","Depth.3","PHS_frp","DateTime.4","Depth.4","OGM_doc","DateTime.5","Depth.5","PHY_cyano","DateTime.6","Depth.6","PHY_tchla"
"1",2020-01-02,"0",23.3019327839924,2020-01-02,"0",0.4,2020-01-02,"0",0.0484321713346582,2020-01-02,"0",0.051751685013859,2020-01-02,"0",21.4732663020273,2020-01-02,"0",1.05876936822466,2020-01-02,"0",1.35598460625955
"2",2020-01-02,"0.713903162694384",23.3019327839924,2020-01-02,"0.713903162694384",0.54452115505611,2020-01-02,"0.713903162694384",0.0484321303585319,2020-01-02,"0.713903162694384",0.0517124925861441,2020-01-02,"0.713903162694384",21.4754972696657,2020-01-02,"0.713903162694384",1.06219327374539,2020-01-02,"0.713903162694384",1.36132622373285
"3",2020-01-02,"1.42780632538877",23.3019327839924,2020-01-02,"1.42780632538877",0.54452115505611,2020-01-02,"1.42780632538877",0.0484321301581389,2020-01-02,"1.42780632538877",0.0517125067788344,2020-01-02,"1.42780632538877",21.475564476331,2020-01-02,"1.42780632538877",1.06219327374539,2020-01-02,"1.42780632538877",1.36132622373285
"4",2020-01-02,"2.14170948808315",23.3019325074594,2020-01-02,"2.14170948808315",0.544521154952632,2020-01-02,"2.14170948808315",0.0484321301092753,2020-01-02,"2.14170948808315",0.0517143323602325,2020-01-02,"2.14170948808315",21.4758267285115,2020-01-02,"2.14170948808315",1.06219327280865,2020-01-02,"2.14170948808315",1.36132622282544
"5",2020-01-02,"2.85561265077754",23.3010177441975,2020-01-02,"2.85561265077754",0.544520628985515,2020-01-02,"2.85561265077754",0.0484365562974832,2020-01-02,"2.85561265077754",0.0517377660891646,2020-01-02,"2.85561265077754",21.4762688193885,2020-01-02,"2.85561265077754",1.06218840459434,2020-01-02,"2.85561265077754",1.36132160489967
"6",2020-01-02,"3.56951581347192",21.7709236459224,2020-01-02,"3.56951581347192",0.542803989517712,2020-01-02,"3.56951581347192",0.0628616945758809,2020-01-02,"3.56951581347192",0.0616459369640855,2020-01-02,"3.56951581347192",21.159542822537,2020-01-02,"3.56951581347192",1.04595938741202,2020-01-02,"3.56951581347192",1.34623392708894
"7",2020-01-02,"4.2834189761663",18.7684643565284,2020-01-02,"4.2834189761663",0.539707437399995,2020-01-02,"4.2834189761663",0.0648633365657266,2020-01-02,"4.2834189761663",0.0650438167451502,2020-01-02,"4.2834189761663",20.5789249283305,2020-01-02,"4.2834189761663",1.02767565520261,2020-01-02,"4.2834189761663",1.32485750476775
"8",2020-01-02,"4.99732213886069",15.2491687473535,2020-01-02,"4.99732213886069",0.536924835200969,2020-01-02,"4.99732213886069",0.0641564237307298,2020-01-02,"4.99732213886069",0.066196164497136,2020-01-02,"4.99732213886069",20.0751830061206,2020-01-02,"4.99732213886069",1.01401190407331,2020-01-02,"4.99732213886069",1.30044848012371
"9",2020-01-02,"5.71122530155507",12.8794506265342,2020-01-02,"5.71122530155507",0.534448373867389,2020-01-02,"5.71122530155507",0.0641370857168016,2020-01-02,"5.71122530155507",0.0673635169650187,2020-01-02,"5.71122530155507",19.6289798842326,2020-01-02,"5.71122530155507",1.00424018934487,2020-01-02,"5.71122530155507",1.27944075443538
"10",2020-01-02,"6.42512846424945",11.098642863594,2020-01-02,"6.42512846424945",0.532035098455484,2020-01-02,"6.42512846424945",0.0634385570226422,2020-01-02,"6.42512846424945",0.068632165723578,2020-01-02,"6.42512846424945",19.1916836640721,2020-01-02,"6.42512846424945",0.997359784700121,2020-01-02,"6.42512846424945",1.2599967960139
"11",2020-01-02,"7.13903162694384",10.255449238371,2020-01-02,"7.13903162694384",0.529470442409408,2020-01-02,"7.13903162694384",0.0578201328213079,2020-01-02,"7.13903162694384",0.0698740204435162,2020-01-02,"7.13903162694384",18.7128370914964,2020-01-02,"7.13903162694384",0.992072413180069,2020-01-02,"7.13903162694384",1.24339911043014
"12",2020-01-02,"7.85293478963822",9.81565420992404,2020-01-02,"7.85293478963822",0.527220187151737,2020-01-02,"7.85293478963822",0.0509513809798648,2020-01-02,"7.85293478963822",0.0713727911200784,2020-01-02,"7.85293478963822",18.2936654206833,2020-01-02,"7.85293478963822",0.988141940844861,2020-01-02,"7.85293478963822",1.23013627894099
"13",2020-01-02,"8.56683795233261",9.02695111123554,2020-01-02,"8.56683795233261",0.525066947421054,2020-01-02,"8.56683795233261",0.0472145718449232,2020-01-02,"8.56683795233261",0.0732656917252444,2020-01-02,"8.56683795233261",17.8895153885099,2020-01-02,"8.56683795233261",0.985356385337738,2020-01-02,"8.56683795233261",1.21936496583481
"14",2020-01-02,"9.28074111502699",6.16674098198417,2020-01-02,"9.28074111502699",0.52398125878107,2020-01-02,"9.28074111502699",0.0459702583917915,2020-01-02,"9.28074111502699",0.0769847620721086,2020-01-02,"9.28074111502699",17.6946054756524,2020-01-02,"9.28074111502699",0.985020390848013,2020-01-02,"9.28074111502699",1.21025143761143
"15",2020-01-02,"9.99464427772137",2.03933283041722,2020-01-02,"9.99464427772137",0.525075361339091,2020-01-02,"9.99464427772137",0.0443250080953857,2020-01-02,"9.99464427772137",0.0818436745928315,2020-01-02,"9.99464427772137",17.9232728950023,2020-01-02,"9.99464427772137",0.987287271983766,2020-01-02,"9.99464427772137",1.20607500092448
"16",2020-01-02,"10.7085474404158",4.16634691857141,2020-01-02,"10.7085474404158",0.527597717893353,2020-01-02,"10.7085474404158",0.0400755819059125,2020-01-02,"10.7085474404158",0.0923547144550711,2020-01-02,"10.7085474404158",18.4412271780873,2020-01-02,"10.7085474404158",0.985300944805163,2020-01-02,"10.7085474404158",1.20144678613613
"17",2020-01-02,"11.4224506031101",NA,2020-01-02,"11.4224506031101",NA,2020-01-02,"11.4224506031101",NA,2020-01-02,"11.4224506031101",NA,2020-01-02,"11.4224506031101",NA,2020-01-02,"11.4224506031101",NA,2020-01-02,"11.4224506031101",NA
"18",2020-01-02,"12.1363537658045",NA,2020-01-02,"12.1363537658045",NA,2020-01-02,"12.1363537658045",NA,2020-01-02,"12.1363537658045",NA,2020-01-02,"12.1363537658045",NA,2020-01-02,"12.1363537658045",NA,2020-01-02,"12.1363537658045",NA
"19",2020-01-02,"12.8502569284989",NA,2020-01-02,"12.8502569284989",NA,2020-01-02,"12.8502569284989",NA,2020-01-02,"12.8502569284989",NA,2020-01-02,"12.8502569284989",NA,2020-01-02,"12.8502569284989",NA,2020-01-02,"12.8502569284989",NA
"20",2020-01-02,"13.5641600911933",NA,2020-01-02,"13.5641600911933",NA,2020-01-02,"13.5641600911933",NA,2020-01-02,"13.5641600911933",NA,2020-01-02,"13.5641600911933",NA,2020-01-02,"13.5641600911933",NA,2020-01-02,"13.5641600911933",NA
"21",2020-01-02,"0",21.367295376118,2020-01-02,"0",0.4,2020-01-02,"0",0.0512366509817641,2020-01-02,"0",0.052702838350614,2020-01-02,"0",22.006452386211,2020-01-02,"0",1.00578559883536,2020-01-02,"0",1.32407796798015
"22",2020-01-02,"0.713903162694384",21.367295376118,2020-01-02,"0.713903162694384",0.546814511480896,2020-01-02,"0.713903162694384",0.0512366064850454,2020-01-02,"0.713903162694384",0.0526624320771566,2020-01-02,"0.713903162694384",22.0085505544063,2020-01-02,"0.713903162694384",1.00917832726193,2020-01-02,"0.713903162694384",1.32953518542348
"23",2020-01-02,"1.42780632538877",21.367295376118,2020-01-02,"1.42780632538877",0.546814511480896,2020-01-02,"1.42780632538877",0.0512366062717681,2020-01-02,"1.42780632538877",0.0526624466298096,2020-01-02,"1.42780632538877",22.008620182045,2020-01-02,"1.42780632538877",1.00917832726193,2020-01-02,"1.42780632538877",1.32953518542348
"24",2020-01-02,"2.14170948808315",21.3672953759825,2020-01-02,"2.14170948808315",0.546814511480896,2020-01-02,"2.14170948808315",0.0512366047645858,2020-01-02,"2.14170948808315",0.0526723274183979,2020-01-02,"2.14170948808315",22.0089659468896,2020-01-02,"2.14170948808315",1.00917832726195,2020-01-02,"2.14170948808315",1.32953518542348
"25",2020-01-02,"2.85561265077754",21.3672950251338,2020-01-02,"2.85561265077754",0.546814511432251,2020-01-02,"2.85561265077754",0.0512366034943709,2020-01-02,"2.85561265077754",0.0526813455490477,2020-01-02,"2.85561265077754",22.0092921893091,2020-01-02,"2.85561265077754",1.00917832714892,2020-01-02,"2.85561265077754",1.32953518524335
"26",2020-01-02,"3.56951581347192",21.366451504888,2020-01-02,"3.56951581347192",0.54681414631373,2020-01-02,"3.56951581347192",0.0512376562839328,2020-01-02,"3.56951581347192",0.0526845597385678,2020-01-02,"3.56951581347192",22.0094226042166,2020-01-02,"3.56951581347192",1.00917716182572,2020-01-02,"3.56951581347192",1.32953383226686
"27",2020-01-02,"4.2834189761663",18.1876643956935,2020-01-02,"4.2834189761663",0.541327091497955,2020-01-02,"4.2834189761663",0.0649077929253865,2020-01-02,"4.2834189761663",0.0648877837494875,2020-01-02,"4.2834189761663",20.941673991801,2020-01-02,"4.2834189761663",0.990456798797238,2020-01-02,"4.2834189761663",1.30749175767247
"28",2020-01-02,"4.99732213886069",14.8133949918119,2020-01-02,"4.99732213886069",0.538094807419755,2020-01-02,"4.99732213886069",0.0635551622939405,2020-01-02,"4.99732213886069",0.0659573297134924,2020-01-02,"4.99732213886069",20.3414092415049,2020-01-02,"4.99732213886069",0.982807516060002,2020-01-02,"4.99732213886069",1.28618425639802
